        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
          13	         221	       9 / 6	 00:00:13,55	 00:00:12,17	 00:50:07,75	PT Motorsport	           0	           0
          18	         218	      12 / 2	 00:00:12,47	 00:00:12,22	 00:50:08,71	DTM Les Fous	           0	           0
          14	         229	       1 / 1	 00:00:12,89	 00:00:12,05	 00:50:09,85	    DSCA K&Q	           0	           0
           7	         211	      19 / 1	 00:00:13,43	 00:00:12,67	 00:50:10,06	D&T Motorsport	           0	           0
          15	         183	      47 / 8	 00:00:15,31	 00:00:13,52	 00:50:11,36	Gentlemen Drivers	           0	           0
           6	         195	      35 / 2	 00:00:12,76	 00:00:12,38	 00:50:12,14	S-Slot Racing	           0	           0
          16	         214	      16 / 5	 00:00:12,94	 00:00:12,64	 00:50:14,06	    Prospeed	           0	           0
           5	         197	     33 / 15	 00:00:13,90	 00:00:13,19	 00:50:14,83	         H&B	           0	           0
           3	         191	      39 / 5	 00:00:12,52	 00:00:12,08	 00:50:15,41	         DTM	           0	           0
          12	         220	      10 / 2	 00:00:13,30	 00:00:12,44	 00:50:16,11	Slotracefriends Juni	           0	           0
           9	         213	      17 / 2	 00:00:13,27	 00:00:12,46	 00:50:16,68	Verschaeve Racing	           0	           0
          11	         227	       3 / 3	 00:00:12,49	 00:00:12,00	 00:50:16,70	    DSCA G&G	           0	           0
           2	         169	     61 / 11	 00:00:17,45	 00:00:13,70	 00:50:17,20	Src Eindhoven 2.0	           0	           0
           4	         212	      18 / 2	 00:00:13,06	 00:00:12,55	 00:50:17,51	 Gas Monkeys	           0	           0
           1	         230	       0 / 0	 00:00:12,64	 00:00:12,29	 00:50:17,78	Slotracefriends 1	           0	           0
           8	         180	      51 / 4	 00:00:14,36	 00:00:13,87	 00:50:19,35	Slipstream Rascals	           0	           0
          13	         222	       9 / 6	 00:00:12,73	 00:00:12,17	 00:50:20,31	PT Motorsport	           0	           0
          18	         219	      12 / 2	 00:00:12,47	 00:00:12,22	 00:50:21,28	DTM Les Fous	           0	           0
          14	         230	       1 / 1	 00:00:12,20	 00:00:12,05	 00:50:22,12	    DSCA K&Q	           0	           0
           7	         212	      19 / 1	 00:00:12,94	 00:00:12,67	 00:50:22,93	D&T Motorsport	           0	           0
           6	         196	      35 / 2	 00:00:13,03	 00:00:12,38	 00:50:25,01	S-Slot Racing	           0	           0
          16	         215	      16 / 5	 00:00:13,27	 00:00:12,64	 00:50:27,23	    Prospeed	           0	           0
           3	         192	      39 / 5	 00:00:12,53	 00:00:12,08	 00:50:28,27	         DTM	           0	           0
          11	         228	       3 / 3	 00:00:12,78	 00:00:12,00	 00:50:29,27	    DSCA G&G	           0	           0
          12	         221	      10 / 2	 00:00:13,30	 00:00:12,44	 00:50:29,28	Slotracefriends Juni	           0	           0
           9	         214	      17 / 2	 00:00:13,34	 00:00:12,46	 00:50:29,85	Verschaeve Racing	           0	           0
           1	         231	       0 / 0	 00:00:12,71	 00:00:12,29	 00:50:30,35	Slotracefriends 1	           0	           0
          15	         184	      48 / 9	 00:00:19,62	 00:00:13,52	 00:50:30,81	Gentlemen Drivers	           0	           0
           4	         213	      19 / 2	 00:00:13,43	 00:00:12,55	 00:50:31,28	 Gas Monkeys	           0	           0
          13	         223	       9 / 6	 00:00:12,83	 00:00:12,17	 00:50:33,18	PT Motorsport	           0	           0
           5	         198	     34 / 15	 00:00:19,21	 00:00:13,19	 00:50:33,98	         H&B	           0	           0
          14	         231	       1 / 1	 00:00:12,08	 00:00:12,05	 00:50:34,09	    DSCA K&Q	           0	           0
          18	         220	      11 / 1	 00:00:12,35	 00:00:12,22	 00:50:33,55	DTM Les Fous	           0	           0
           8	         181	      51 / 4	 00:00:15,13	 00:00:13,87	 00:50:34,61	Slipstream Rascals	           0	           0
           2	         170	     62 / 12	 00:00:21,85	 00:00:13,70	 00:50:35,45	Src Eindhoven 2.0	           0	           0
           7	         213	      19 / 1	 00:00:12,88	 00:00:12,67	 00:50:35,80	D&T Motorsport	           0	           0
           6	         197	      35 / 2	 00:00:12,92	 00:00:12,38	 00:50:37,88	S-Slot Racing	           0	           0
          16	         216	      16 / 5	 00:00:13,19	 00:00:12,64	 00:50:40,39	    Prospeed	           0	           0
           3	         193	      39 / 5	 00:00:12,65	 00:00:12,08	 00:50:40,54	         DTM	           0	           0
          11	         229	       3 / 3	 00:00:12,34	 00:00:12,00	 00:50:41,54	    DSCA G&G	           0	           0
          12	         222	      10 / 2	 00:00:12,94	 00:00:12,44	 00:50:42,45	Slotracefriends Juni	           0	           0
           9	         215	      17 / 2	 00:00:13,12	 00:00:12,46	 00:50:43,02	Verschaeve Racing	           0	           0
           1	         232	       0 / 0	 00:00:12,73	 00:00:12,29	 00:50:43,22	Slotracefriends 1	           0	           0
           4	         214	      19 / 2	 00:00:13,61	 00:00:12,55	 00:50:44,44	 Gas Monkeys	           0	           0
          15	         185	      48 / 9	 00:00:15,38	 00:00:13,52	 00:50:46,07	Gentlemen Drivers	           0	           0
          18	         221	      12 / 2	 00:00:12,55	 00:00:12,22	 00:50:46,12	DTM Les Fous	           0	           0
          13	         224	       9 / 6	 00:00:13,27	 00:00:12,17	 00:50:46,35	PT Motorsport	           0	           0
          14	         232	       1 / 1	 00:00:12,44	 00:00:12,05	 00:50:46,36	    DSCA K&Q	           0	           0
           7	         214	      19 / 1	 00:00:13,73	 00:00:12,67	 00:50:49,56	D&T Motorsport	           0	           0
           8	         182	      51 / 4	 00:00:15,17	 00:00:13,87	 00:50:49,57	Slipstream Rascals	           0	           0
           5	         199	     34 / 16	 00:00:16,96	 00:00:13,19	 00:50:50,74	         H&B	           0	           0
           6	         198	      35 / 2	 00:00:12,85	 00:00:12,38	 00:50:50,75	S-Slot Racing	           0	           0
           2	         171	     62 / 12	 00:00:15,94	 00:00:13,70	 00:50:51,61	Src Eindhoven 2.0	           0	           0
           3	         194	      39 / 5	 00:00:12,52	 00:00:12,08	 00:50:53,11	         DTM	           0	           0
          16	         217	      16 / 5	 00:00:13,03	 00:00:12,64	 00:50:53,56	    Prospeed	           0	           0
          11	         230	       3 / 3	 00:00:12,20	 00:00:12,00	 00:50:53,81	    DSCA G&G	           0	           0
          12	         223	      10 / 2	 00:00:12,97	 00:00:12,44	 00:50:55,32	Slotracefriends Juni	           0	           0
           1	         233	       0 / 0	 00:00:12,56	 00:00:12,29	 00:50:55,79	Slotracefriends 1	           0	           0
           9	         216	      18 / 2	 00:00:13,16	 00:00:12,46	 00:50:56,18	Verschaeve Racing	           0	           0
           4	         215	      19 / 2	 00:00:13,12	 00:00:12,55	 00:50:57,61	 Gas Monkeys	           0	           0
          18	         222	      12 / 2	 00:00:12,59	 00:00:12,22	 00:50:58,69	DTM Les Fous	           0	           0
          14	         233	       1 / 1	 00:00:12,91	 00:00:12,05	 00:50:59,53	    DSCA K&Q	           0	           0
          13	         225	       9 / 6	 00:00:13,58	 00:00:12,17	 00:50:59,82	PT Motorsport	           0	           0
          15	         186	      48 / 9	 00:00:14,96	 00:00:13,52	 00:51:01,03	Gentlemen Drivers	           0	           0
           6	         199	      35 / 1	 00:00:12,73	 00:00:12,38	 00:51:03,62	S-Slot Racing	           0	           0
           3	         195	      39 / 5	 00:00:12,38	 00:00:12,08	 00:51:05,38	         DTM	           0	           0
          11	         231	       3 / 3	 00:00:12,11	 00:00:12,00	 00:51:05,78	    DSCA G&G	           0	           0
           7	         215	      19 / 1	 00:00:16,28	 00:00:12,67	 00:51:06,02	D&T Motorsport	           0	           0
          16	         218	      16 / 5	 00:00:13,34	 00:00:12,64	 00:51:06,73	    Prospeed	           0	           0
           2	         172	     62 / 11	 00:00:15,46	 00:00:13,70	 00:51:06,87	Src Eindhoven 2.0	           0	           0
           8	         183	      51 / 4	 00:00:18,40	 00:00:13,87	 00:51:08,12	Slipstream Rascals	           0	           0
           1	         234	       0 / 0	 00:00:12,79	 00:00:12,29	 00:51:08,35	Slotracefriends 1	           0	           0
          12	         224	      11 / 2	 00:00:13,46	 00:00:12,44	 00:51:08,78	Slotracefriends Juni	           0	           0
           9	         217	      18 / 2	 00:00:12,88	 00:00:12,46	 00:51:09,05	Verschaeve Racing	           0	           0
          18	         223	      12 / 2	 00:00:12,65	 00:00:12,22	 00:51:11,26	DTM Les Fous	           0	           0
           4	         216	      19 / 2	 00:00:13,67	 00:00:12,55	 00:51:11,38	 Gas Monkeys	           0	           0
          14	         234	       1 / 1	 00:00:11,98	 00:00:11,98	 00:51:11,50	    DSCA K&Q	           0	           0
           5	         200	     35 / 16	 00:00:21,44	 00:00:13,19	 00:51:12,28	         H&B	           0	           0
          13	         226	       9 / 6	 00:00:12,74	 00:00:12,17	 00:51:12,68	PT Motorsport	           0	           0
           6	         200	      35 / 1	 00:00:12,68	 00:00:12,38	 00:51:16,18	S-Slot Racing	           0	           0
          15	         187	      48 / 9	 00:00:15,47	 00:00:13,52	 00:51:16,59	Gentlemen Drivers	           0	           0
           3	         196	      39 / 5	 00:00:12,23	 00:00:12,08	 00:51:17,65	         DTM	           0	           0
          11	         232	       3 / 3	 00:00:12,14	 00:00:12,00	 00:51:18,05	    DSCA G&G	           0	           0
           7	         216	      19 / 1	 00:00:13,37	 00:00:12,67	 00:51:19,19	D&T Motorsport	           0	           0
          16	         219	      16 / 5	 00:00:13,27	 00:00:12,64	 00:51:19,90	    Prospeed	           0	           0
           1	         235	       0 / 0	 00:00:12,29	 00:00:12,29	 00:51:20,62	Slotracefriends 1	           0	           0
          12	         225	      11 / 2	 00:00:13,07	 00:00:12,44	 00:51:21,65	Slotracefriends Juni	           0	           0
           9	         218	      18 / 2	 00:00:13,03	 00:00:12,46	 00:51:21,92	Verschaeve Racing	           0	           0
           8	         184	      52 / 4	 00:00:15,10	 00:00:13,87	 00:51:23,09	Slipstream Rascals	           0	           0
          18	         224	      12 / 2	 00:00:12,67	 00:00:12,22	 00:51:23,83	DTM Les Fous	           0	           0
          14	         235	       1 / 1	 00:00:12,85	 00:00:11,98	 00:51:24,06	    DSCA K&Q	           0	           0
           2	         173	     63 / 12	 00:00:17,52	 00:00:13,70	 00:51:24,22	Src Eindhoven 2.0	           0	           0
           4	         217	      19 / 2	 00:00:13,18	 00:00:12,55	 00:51:24,54	 Gas Monkeys	           0	           0
          13	         227	       9 / 6	 00:00:13,21	 00:00:12,17	 00:51:25,85	PT Motorsport	           0	           0
           6	         201	     35 / 16	 00:00:12,77	 00:00:12,38	 00:51:29,05	S-Slot Racing	           0	           0
           3	         197	      39 / 4	 00:00:12,41	 00:00:12,08	 00:51:29,92	         DTM	           0	           0
          11	         233	       3 / 3	 00:00:12,33	 00:00:12,00	 00:51:30,32	    DSCA G&G	           0	           0
          15	         188	     48 / 10	 00:00:15,48	 00:00:13,52	 00:51:31,86	Gentlemen Drivers	           0	           0
           5	         201	      35 / 1	 00:00:20,89	 00:00:13,19	 00:51:32,93	         H&B	           0	           0
           7	         217	      19 / 1	 00:00:13,96	 00:00:12,67	 00:51:32,95	D&T Motorsport	           0	           0
           1	         236	       0 / 0	 00:00:12,59	 00:00:12,29	 00:51:33,19	Slotracefriends 1	           0	           0
          16	         220	      16 / 4	 00:00:13,27	 00:00:12,64	 00:51:33,36	    Prospeed	           0	           0
          12	         226	      11 / 2	 00:00:13,06	 00:00:12,44	 00:51:35,12	Slotracefriends Juni	           0	           0
          14	         236	       1 / 1	 00:00:12,77	 00:00:11,98	 00:51:36,93	    DSCA K&Q	           0	           0
          18	         225	      12 / 2	 00:00:13,12	 00:00:12,22	 00:51:36,99	DTM Les Fous	           0	           0
           8	         185	      52 / 4	 00:00:14,29	 00:00:13,87	 00:51:37,45	Slipstream Rascals	           0	           0
           4	         218	      19 / 1	 00:00:13,34	 00:00:12,55	 00:51:37,71	 Gas Monkeys	           0	           0
           9	         219	      18 / 2	 00:00:15,79	 00:00:12,46	 00:51:37,78	Verschaeve Racing	           0	           0
          13	         228	       9 / 6	 00:00:12,94	 00:00:12,17	 00:51:38,72	PT Motorsport	           0	           0
           6	         202	     35 / 16	 00:00:12,67	 00:00:12,38	 00:51:41,62	S-Slot Racing	           0	           0
           3	         198	      39 / 4	 00:00:12,29	 00:00:12,08	 00:51:42,19	         DTM	           0	           0
          11	         234	       3 / 3	 00:00:14,77	 00:00:12,00	 00:51:44,98	    DSCA G&G	           0	           0
           2	         174	     63 / 12	 00:00:20,57	 00:00:13,70	 00:51:45,17	Src Eindhoven 2.0	           0	           0
           7	         218	      19 / 1	 00:00:12,89	 00:00:12,67	 00:51:45,82	D&T Motorsport	           0	           0
          16	         221	      16 / 5	 00:00:12,88	 00:00:12,64	 00:51:46,23	    Prospeed	           0	           0
           1	         237	       0 / 0	 00:00:13,66	 00:00:12,29	 00:51:46,96	Slotracefriends 1	           0	           0
          15	         189	     49 / 10	 00:00:15,62	 00:00:13,52	 00:51:47,42	Gentlemen Drivers	           0	           0
          12	         227	      11 / 2	 00:00:13,15	 00:00:12,44	 00:51:47,99	Slotracefriends Juni	           0	           0
          14	         237	       1 / 1	 00:00:12,20	 00:00:11,98	 00:51:49,20	    DSCA K&Q	           0	           0
           5	         202	      36 / 1	 00:00:16,47	 00:00:13,19	 00:51:49,39	         H&B	           0	           0
          18	         226	      12 / 2	 00:00:12,83	 00:00:12,22	 00:51:49,86	DTM Les Fous	           0	           0
           4	         219	      19 / 1	 00:00:13,46	 00:00:12,55	 00:51:51,48	 Gas Monkeys	           0	           0
           9	         220	      18 / 2	 00:00:13,55	 00:00:12,46	 00:51:51,55	Verschaeve Racing	           0	           0
          13	         229	       9 / 6	 00:00:13,00	 00:00:12,17	 00:51:51,89	PT Motorsport	           0	           0
           8	         186	      52 / 4	 00:00:16,57	 00:00:13,87	 00:51:53,91	Slipstream Rascals	           0	           0
           3	         199	      39 / 4	 00:00:12,28	 00:00:12,08	 00:51:54,46	         DTM	           0	           0
           6	         203	     35 / 16	 00:00:12,88	 00:00:12,38	 00:51:54,49	S-Slot Racing	           0	           0
          11	         235	       3 / 3	 00:00:12,17	 00:00:12,00	 00:51:57,25	    DSCA G&G	           0	           0
           7	         219	      19 / 1	 00:00:12,82	 00:00:12,67	 00:51:58,69	D&T Motorsport	           0	           0
          16	         222	      16 / 5	 00:00:12,80	 00:00:12,64	 00:51:58,80	    Prospeed	           0	           0
           1	         238	       0 / 0	 00:00:12,32	 00:00:12,29	 00:51:59,23	Slotracefriends 1	           0	           0
           2	         175	     64 / 12	 00:00:15,94	 00:00:13,70	 00:52:00,73	Src Eindhoven 2.0	           0	           0
          12	         228	      11 / 2	 00:00:13,64	 00:00:12,44	 00:52:01,45	Slotracefriends Juni	           0	           0
          14	         238	       1 / 1	 00:00:12,47	 00:00:11,98	 00:52:01,47	    DSCA K&Q	           0	           0
          18	         227	      12 / 2	 00:00:12,97	 00:00:12,22	 00:52:02,73	DTM Les Fous	           0	           0
          15	         190	     49 / 10	 00:00:15,58	 00:00:13,52	 00:52:02,98	Gentlemen Drivers	           0	           0
           9	         221	      18 / 2	 00:00:13,70	 00:00:12,46	 00:52:05,01	Verschaeve Racing	           0	           0
           5	         203	      36 / 1	 00:00:16,94	 00:00:13,19	 00:52:06,45	         H&B	           0	           0
           3	         200	      39 / 4	 00:00:12,59	 00:00:12,08	 00:52:07,03	         DTM	           0	           0
           6	         204	     35 / 16	 00:00:13,12	 00:00:12,38	 00:52:07,66	S-Slot Racing	           0	           0
           8	         187	      52 / 4	 00:00:14,78	 00:00:13,87	 00:52:08,57	Slipstream Rascals	           0	           0
           4	         220	      19 / 2	 00:00:17,04	 00:00:12,55	 00:52:09,43	 Gas Monkeys	           0	           0
          11	         236	       3 / 3	 00:00:12,17	 00:00:12,00	 00:52:09,52	    DSCA G&G	           0	           0
          13	         230	       9 / 7	 00:00:18,52	 00:00:12,17	 00:52:10,44	PT Motorsport	           0	           0
          16	         223	      16 / 5	 00:00:13,48	 00:00:12,64	 00:52:12,26	    Prospeed	           0	           0
           1	         239	       0 / 0	 00:00:13,16	 00:00:12,29	 00:52:12,39	Slotracefriends 1	           0	           0
          14	         239	       1 / 1	 00:00:12,85	 00:00:11,98	 00:52:14,34	    DSCA K&Q	           0	           0
          12	         229	      11 / 2	 00:00:13,64	 00:00:12,44	 00:52:15,22	Slotracefriends Juni	           0	           0
          18	         228	      12 / 2	 00:00:12,62	 00:00:12,22	 00:52:15,30	DTM Les Fous	           0	           0
           9	         222	      18 / 2	 00:00:13,18	 00:00:12,46	 00:52:18,18	Verschaeve Racing	           0	           0
          15	         191	     49 / 10	 00:00:15,16	 00:00:13,52	 00:52:18,24	Gentlemen Drivers	           0	           0
           3	         201	      39 / 3	 00:00:13,21	 00:00:12,08	 00:52:20,19	         DTM	           0	           0
           7	         220	      20 / 1	 00:00:21,38	 00:00:12,67	 00:52:20,23	D&T Motorsport	           0	           0
           6	         205	     34 / 15	 00:00:12,92	 00:00:12,38	 00:52:20,52	S-Slot Racing	           0	           0
          11	         237	       3 / 3	 00:00:12,14	 00:00:12,00	 00:52:21,49	    DSCA G&G	           0	           0
           4	         221	      19 / 2	 00:00:14,10	 00:00:12,55	 00:52:22,30	 Gas Monkeys	           0	           0
          13	         231	       9 / 7	 00:00:13,40	 00:00:12,17	 00:52:23,61	PT Motorsport	           0	           0
           5	         204	      36 / 2	 00:00:17,86	 00:00:13,19	 00:52:24,10	         H&B	           0	           0
          16	         224	      16 / 5	 00:00:13,70	 00:00:12,64	 00:52:26,03	    Prospeed	           0	           0
          14	         240	       0 / 0	 00:00:12,14	 00:00:11,98	 00:52:26,61	    DSCA K&Q	           0	           0
           8	         188	      53 / 4	 00:00:18,80	 00:00:13,87	 00:52:27,43	Slipstream Rascals	           0	           0
          18	         229	      12 / 1	 00:00:13,45	 00:00:12,22	 00:52:28,76	DTM Les Fous	           0	           0
           1	         240	       1 / 1	 00:00:16,72	 00:00:12,29	 00:52:29,15	Slotracefriends 1	           0	           0
           9	         223	      18 / 2	 00:00:12,88	 00:00:12,46	 00:52:31,05	Verschaeve Racing	           0	           0
          12	         230	      11 / 2	 00:00:16,36	 00:00:12,44	 00:52:31,38	Slotracefriends Juni	           0	           0
          15	         192	     49 / 10	 00:00:15,02	 00:00:13,52	 00:52:33,20	Gentlemen Drivers	           0	           0
           6	         206	     35 / 15	 00:00:12,76	 00:00:12,38	 00:52:33,39	S-Slot Racing	           0	           0
          11	         238	       3 / 3	 00:00:12,26	 00:00:12,00	 00:52:33,76	    DSCA G&G	           0	           0
           3	         202	      39 / 3	 00:00:14,62	 00:00:12,08	 00:52:34,86	         DTM	           0	           0
           7	         221	      20 / 1	 00:00:15,93	 00:00:12,67	 00:52:36,09	D&T Motorsport	           0	           0
          13	         232	       9 / 7	 00:00:12,70	 00:00:12,17	 00:52:36,47	PT Motorsport	           0	           0
          16	         225	      16 / 5	 00:00:12,91	 00:00:12,64	 00:52:38,90	    Prospeed	           0	           0
          14	         241	       0 / 0	 00:00:12,56	 00:00:11,98	 00:52:39,18	    DSCA K&Q	           0	           0
          18	         230	      12 / 1	 00:00:12,53	 00:00:12,22	 00:52:41,63	DTM Les Fous	           0	           0
           1	         241	       1 / 1	 00:00:12,70	 00:00:12,29	 00:52:41,72	Slotracefriends 1	           0	           0
           5	         205	      37 / 2	 00:00:17,77	 00:00:13,19	 00:52:42,06	         H&B	           0	           0
           4	         222	      20 / 2	 00:00:20,22	 00:00:12,55	 00:52:42,35	 Gas Monkeys	           0	           0
           9	         224	      18 / 2	 00:00:13,01	 00:00:12,46	 00:52:43,92	Verschaeve Racing	           0	           0
          11	         239	       3 / 3	 00:00:12,44	 00:00:12,00	 00:52:46,03	    DSCA G&G	           0	           0
           6	         207	     35 / 15	 00:00:13,30	 00:00:12,38	 00:52:46,56	S-Slot Racing	           0	           0
           3	         203	      39 / 3	 00:00:12,23	 00:00:12,08	 00:52:47,13	         DTM	           0	           0
          15	         193	     49 / 11	 00:00:15,07	 00:00:13,52	 00:52:48,16	Gentlemen Drivers	           0	           0
          12	         231	      11 / 2	 00:00:17,48	 00:00:12,44	 00:52:49,03	Slotracefriends Juni	           0	           0
           8	         189	      53 / 5	 00:00:22,00	 00:00:13,87	 00:52:49,27	Slipstream Rascals	           0	           0
           7	         222	      20 / 1	 00:00:13,73	 00:00:12,67	 00:52:49,86	D&T Motorsport	           0	           0
          13	         233	       9 / 7	 00:00:13,67	 00:00:12,17	 00:52:49,94	PT Motorsport	           0	           0
          14	         242	       0 / 0	 00:00:12,49	 00:00:11,98	 00:52:51,45	    DSCA K&Q	           0	           0
          16	         226	      17 / 5	 00:00:13,18	 00:00:12,64	 00:52:52,06	    Prospeed	           0	           0
          18	         231	      12 / 1	 00:00:12,56	 00:00:12,22	 00:52:53,90	DTM Les Fous	           0	           0
           1	         242	       1 / 1	 00:00:12,38	 00:00:12,29	 00:52:54,29	Slotracefriends 1	           0	           0
           4	         223	      20 / 2	 00:00:14,15	 00:00:12,55	 00:52:56,71	 Gas Monkeys	           0	           0
           9	         225	      18 / 2	 00:00:12,88	 00:00:12,46	 00:52:56,78	Verschaeve Racing	           0	           0
           6	         208	     35 / 15	 00:00:13,30	 00:00:12,38	 00:52:59,73	S-Slot Racing	           0	           0
           3	         204	      39 / 2	 00:00:12,77	 00:00:12,08	 00:53:00,00	         DTM	           0	           0
           5	         206	      37 / 3	 00:00:18,83	 00:00:13,19	 00:53:00,91	         H&B	           0	           0
           7	         223	      20 / 1	 00:00:12,94	 00:00:12,67	 00:53:02,73	D&T Motorsport	           0	           0
          13	         234	       9 / 6	 00:00:13,43	 00:00:12,17	 00:53:03,41	PT Motorsport	           0	           0
          11	         240	       3 / 3	 00:00:17,68	 00:00:12,00	 00:53:03,69	    DSCA G&G	           0	           0
          12	         232	      11 / 3	 00:00:14,74	 00:00:12,44	 00:53:03,70	Slotracefriends Juni	           0	           0
          14	         243	       0 / 0	 00:00:12,65	 00:00:11,98	 00:53:04,31	    DSCA K&Q	           0	           0
          15	         194	     50 / 11	 00:00:16,19	 00:00:13,52	 00:53:04,32	Gentlemen Drivers	           0	           0
          16	         227	      17 / 5	 00:00:13,10	 00:00:12,64	 00:53:05,23	    Prospeed	           0	           0
           8	         190	      54 / 5	 00:00:16,15	 00:00:13,87	 00:53:06,03	Slipstream Rascals	           0	           0
          18	         232	      12 / 1	 00:00:12,34	 00:00:12,22	 00:53:06,17	DTM Les Fous	           0	           0
           1	         243	       1 / 1	 00:00:12,29	 00:00:12,29	 00:53:06,56	Slotracefriends 1	           0	           0
           4	         224	      20 / 2	 00:00:12,97	 00:00:12,55	 00:53:09,58	 Gas Monkeys	           0	           0
           9	         226	      18 / 2	 00:00:12,91	 00:00:12,46	 00:53:09,65	Verschaeve Racing	           0	           0
           3	         205	      39 / 2	 00:00:12,61	 00:00:12,08	 00:53:12,56	         DTM	           0	           0
           6	         209	     35 / 15	 00:00:13,01	 00:00:12,38	 00:53:12,89	S-Slot Racing	           0	           0
           7	         224	      20 / 1	 00:00:12,77	 00:00:12,67	 00:53:15,30	D&T Motorsport	           0	           0
           5	         207	      37 / 3	 00:00:15,28	 00:00:13,19	 00:53:16,17	         H&B	           0	           0
          11	         241	       3 / 3	 00:00:12,44	 00:00:12,00	 00:53:16,25	    DSCA G&G	           0	           0
          12	         233	      11 / 2	 00:00:13,01	 00:00:12,44	 00:53:16,56	Slotracefriends Juni	           0	           0
          14	         244	       0 / 0	 00:00:12,58	 00:00:11,98	 00:53:16,88	    DSCA K&Q	           0	           0
          16	         228	      17 / 5	 00:00:12,91	 00:00:12,64	 00:53:18,10	    Prospeed	           0	           0
          18	         233	      12 / 1	 00:00:12,53	 00:00:12,22	 00:53:18,74	DTM Les Fous	           0	           0
           1	         244	       1 / 1	 00:00:12,61	 00:00:12,29	 00:53:19,43	Slotracefriends 1	           0	           0
           8	         191	      54 / 4	 00:00:14,75	 00:00:13,87	 00:53:20,09	Slipstream Rascals	           0	           0
          15	         195	     50 / 11	 00:00:15,73	 00:00:13,52	 00:53:20,18	Gentlemen Drivers	           0	           0
          13	         235	      10 / 7	 00:00:17,14	 00:00:12,17	 00:53:20,46	PT Motorsport	           0	           0
           4	         225	      20 / 2	 00:00:12,89	 00:00:12,55	 00:53:22,45	 Gas Monkeys	           0	           0
           9	         227	      18 / 2	 00:00:13,01	 00:00:12,46	 00:53:22,82	Verschaeve Racing	           0	           0
           3	         206	      39 / 2	 00:00:12,05	 00:00:12,05	 00:53:24,53	         DTM	           0	           0
           6	         210	     35 / 15	 00:00:14,83	 00:00:12,38	 00:53:27,56	S-Slot Racing	           0	           0
          11	         242	       3 / 3	 00:00:12,44	 00:00:12,00	 00:53:28,52	    DSCA G&G	           0	           0
           7	         225	      20 / 1	 00:00:13,34	 00:00:12,67	 00:53:28,76	D&T Motorsport	           0	           0
           5	         208	      37 / 3	 00:00:15,11	 00:00:13,19	 00:53:31,14	         H&B	           0	           0
          16	         229	      16 / 5	 00:00:13,24	 00:00:12,64	 00:53:31,27	    Prospeed	           0	           0
          18	         234	      11 / 2	 00:00:12,94	 00:00:12,22	 00:53:31,61	DTM Les Fous	           0	           0
           1	         245	       0 / 0	 00:00:12,65	 00:00:12,29	 00:53:31,70	Slotracefriends 1	           0	           0
          14	         245	       1 / 1	 00:00:16,79	 00:00:11,98	 00:53:33,64	    DSCA K&Q	           0	           0
          13	         236	      10 / 7	 00:00:13,34	 00:00:12,17	 00:53:33,93	PT Motorsport	           0	           0
          15	         196	     50 / 11	 00:00:14,59	 00:00:13,52	 00:53:34,85	Gentlemen Drivers	           0	           0
           8	         192	      54 / 5	 00:00:14,81	 00:00:13,87	 00:53:35,06	Slipstream Rascals	           0	           0
           9	         228	      18 / 2	 00:00:12,79	 00:00:12,46	 00:53:35,69	Verschaeve Racing	           0	           0
          12	         234	      12 / 1	 00:00:19,21	 00:00:12,44	 00:53:35,72	Slotracefriends Juni	           0	           0
           3	         207	      39 / 2	 00:00:12,14	 00:00:12,05	 00:53:36,50	         DTM	           0	           0
           4	         226	      20 / 3	 00:00:15,54	 00:00:12,55	 00:53:38,01	 Gas Monkeys	           0	           0
           6	         211	     35 / 15	 00:00:12,74	 00:00:12,38	 00:53:40,42	S-Slot Racing	           0	           0
          11	         243	       3 / 3	 00:00:12,57	 00:00:12,00	 00:53:41,09	    DSCA G&G	           0	           0
           7	         226	      20 / 1	 00:00:13,00	 00:00:12,67	 00:53:41,63	D&T Motorsport	           0	           0
           1	         246	       0 / 0	 00:00:12,73	 00:00:12,29	 00:53:44,26	Slotracefriends 1	           0	           0
          16	         230	      17 / 5	 00:00:13,15	 00:00:12,64	 00:53:44,43	    Prospeed	           0	           0
          18	         235	      12 / 2	 00:00:13,07	 00:00:12,22	 00:53:44,77	DTM Les Fous	           0	           0
          13	         237	      10 / 7	 00:00:12,91	 00:00:12,17	 00:53:46,80	PT Motorsport	           0	           0
          14	         246	       1 / 1	 00:00:14,64	 00:00:11,98	 00:53:48,00	    DSCA K&Q	           0	           0
           9	         229	      18 / 2	 00:00:13,06	 00:00:12,46	 00:53:48,55	Verschaeve Racing	           0	           0
           3	         208	      39 / 1	 00:00:12,32	 00:00:12,05	 00:53:48,77	         DTM	           0	           0
           5	         209	      38 / 3	 00:00:17,71	 00:00:13,19	 00:53:48,79	         H&B	           0	           0
           8	         193	      54 / 4	 00:00:14,87	 00:00:13,87	 00:53:49,72	Slipstream Rascals	           0	           0
          15	         197	     50 / 12	 00:00:15,05	 00:00:13,52	 00:53:49,81	Gentlemen Drivers	           0	           0
          12	         235	      12 / 1	 00:00:16,04	 00:00:12,44	 00:53:51,88	Slotracefriends Juni	           0	           0
           4	         227	      20 / 3	 00:00:14,65	 00:00:12,55	 00:53:52,67	 Gas Monkeys	           0	           0
