        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit

START	15:59:05
          13	         344	      26 / 1	 00:00:12,74	 00:00:12,20	 01:21:26,62	PT Motorsport	           0	           0
           8	         305	      65 / 5	 00:00:14,59	 00:00:13,61	 01:21:26,85	Slipstream Rascals	           0	           0
           6	         322	     48 / 20	 00:00:12,68	 00:00:12,41	 01:21:27,73	S-Slot Racing	           0	           0
          15	         301	      69 / 5	 00:00:13,70	 00:00:12,88	 01:21:28,13	Gentlemen Drivers	           0	           0
           7	         357	      13 / 7	 00:00:13,37	 00:00:12,53	 01:21:28,33	D&T Motorsport	           0	           0
           4	         345	      25 / 5	 00:00:14,53	 00:00:12,43	 01:21:29,50	 Gas Monkeys	           0	           0
          18	         350	      20 / 4	 00:00:13,18	 00:00:12,14	 01:21:32,07	DTM Les Fous	           0	           0
          12	         342	      28 / 3	 00:00:12,91	 00:00:12,53	 01:21:32,59	Slotracefriends Juni	           0	           0
          14	         368	       2 / 2	 00:00:17,05	 00:00:11,75	 01:21:32,61	    DSCA K&Q	           0	           0
           9	         355	      15 / 3	 00:00:12,74	 00:00:12,53	 01:21:33,16	Verschaeve Racing	           0	           0
          16	         354	      16 / 2	 00:00:13,24	 00:00:12,26	 01:21:35,33	    Prospeed	           0	           0
          11	         370	       0 / 0	 00:00:12,79	 00:00:12,09	 01:21:36,47	    DSCA G&G	           0	           0
           3	         364	       7 / 3	 00:00:12,43	 00:00:12,17	 01:21:37,27	         DTM	           0	           0
          13	         345	      26 / 1	 00:00:12,85	 00:00:12,20	 01:21:39,49	PT Motorsport	           0	           0
           1	         367	       4 / 2	 00:00:17,80	 00:00:12,09	 01:21:39,95	Slotracefriends 1	           0	           0
           5	         310	     61 / 13	 00:00:15,19	 00:00:13,00	 01:21:41,48	         H&B	           0	           0
           7	         358	      13 / 7	 00:00:13,55	 00:00:12,53	 01:21:41,80	D&T Motorsport	           0	           0
          15	         302	      69 / 4	 00:00:14,32	 00:00:12,88	 01:21:42,20	Gentlemen Drivers	           0	           0
           4	         346	      25 / 5	 00:00:12,77	 00:00:12,43	 01:21:42,37	 Gas Monkeys	           0	           0
           6	         323	     48 / 20	 00:00:17,02	 00:00:12,41	 01:21:44,78	S-Slot Racing	           0	           0
          18	         351	      20 / 4	 00:00:13,69	 00:00:12,14	 01:21:45,84	DTM Les Fous	           0	           0
          14	         369	       2 / 2	 00:00:13,43	 00:00:11,75	 01:21:46,08	    DSCA K&Q	           0	           0
           9	         356	      15 / 3	 00:00:13,34	 00:00:12,53	 01:21:46,33	Verschaeve Racing	           0	           0
          12	         343	      28 / 3	 00:00:13,43	 00:00:12,53	 01:21:46,36	Slotracefriends Juni	           0	           0
           8	         306	      65 / 5	 00:00:19,75	 00:00:13,61	 01:21:46,60	Slipstream Rascals	           0	           0
          16	         355	      16 / 2	 00:00:12,65	 00:00:12,26	 01:21:47,90	    Prospeed	           0	           0
          11	         371	       0 / 0	 00:00:12,62	 00:00:12,09	 01:21:49,04	    DSCA G&G	           0	           0
          13	         346	      26 / 1	 00:00:12,85	 00:00:12,20	 01:21:52,35	PT Motorsport	           0	           0
           1	         368	       4 / 2	 00:00:13,10	 00:00:12,09	 01:21:53,11	Slotracefriends 1	           0	           0
           3	         365	       7 / 4	 00:00:16,70	 00:00:12,17	 01:21:53,73	         DTM	           0	           0
           5	         311	     61 / 13	 00:00:13,40	 00:00:13,00	 01:21:54,95	         H&B	           0	           0
           7	         359	      13 / 7	 00:00:13,30	 00:00:12,53	 01:21:55,27	D&T Motorsport	           0	           0
           4	         347	      25 / 5	 00:00:13,12	 00:00:12,43	 01:21:55,54	 Gas Monkeys	           0	           0
          15	         303	      69 / 4	 00:00:14,06	 00:00:12,88	 01:21:56,26	Gentlemen Drivers	           0	           0
           6	         324	     48 / 20	 00:00:12,58	 00:00:12,41	 01:21:57,35	S-Slot Racing	           0	           0
          14	         370	       2 / 2	 00:00:13,24	 00:00:11,75	 01:21:59,25	    DSCA K&Q	           0	           0
          12	         344	      28 / 3	 00:00:13,30	 00:00:12,53	 01:21:59,53	Slotracefriends Juni	           0	           0
           9	         357	      15 / 3	 00:00:13,49	 00:00:12,53	 01:21:59,80	Verschaeve Racing	           0	           0
          18	         352	      19 / 3	 00:00:13,85	 00:00:12,14	 01:21:59,61	DTM Les Fous	           0	           0
          16	         356	      16 / 2	 00:00:12,73	 00:00:12,26	 01:22:00,76	    Prospeed	           0	           0
          11	         372	       0 / 0	 00:00:12,67	 00:00:12,09	 01:22:01,61	    DSCA G&G	           0	           0
          13	         347	      26 / 1	 00:00:13,13	 00:00:12,20	 01:22:05,52	PT Motorsport	           0	           0
           1	         369	       4 / 2	 00:00:12,58	 00:00:12,09	 01:22:05,68	Slotracefriends 1	           0	           0
           3	         366	       7 / 4	 00:00:12,34	 00:00:12,17	 01:22:06,30	         DTM	           0	           0
           4	         348	      25 / 5	 00:00:12,79	 00:00:12,43	 01:22:08,10	 Gas Monkeys	           0	           0
           5	         312	     61 / 13	 00:00:13,27	 00:00:13,00	 01:22:08,11	         H&B	           0	           0
           7	         360	      13 / 7	 00:00:13,15	 00:00:12,53	 01:22:08,43	D&T Motorsport	           0	           0
           6	         325	     48 / 20	 00:00:12,53	 00:00:12,41	 01:22:09,92	S-Slot Racing	           0	           0
          15	         304	      69 / 3	 00:00:14,05	 00:00:12,88	 01:22:10,33	Gentlemen Drivers	           0	           0
          14	         371	       2 / 2	 00:00:12,44	 00:00:11,75	 01:22:11,52	    DSCA K&Q	           0	           0
          12	         345	      28 / 3	 00:00:12,70	 00:00:12,53	 01:22:12,09	Slotracefriends Juni	           0	           0
           8	         307	      66 / 6	 00:00:25,67	 00:00:13,61	 01:22:12,33	Slipstream Rascals	           0	           0
          18	         353	      20 / 4	 00:00:13,12	 00:00:12,14	 01:22:12,77	DTM Les Fous	           0	           0
           9	         358	      15 / 3	 00:00:13,34	 00:00:12,53	 01:22:13,26	Verschaeve Racing	           0	           0
          16	         357	      16 / 2	 00:00:12,76	 00:00:12,26	 01:22:13,33	    Prospeed	           0	           0
          11	         373	       0 / 0	 00:00:12,49	 00:00:12,09	 01:22:14,18	    DSCA G&G	           0	           0
          13	         348	      26 / 1	 00:00:12,79	 00:00:12,20	 01:22:18,09	PT Motorsport	           0	           0
           1	         370	       4 / 2	 00:00:12,65	 00:00:12,09	 01:22:18,25	Slotracefriends 1	           0	           0
           3	         367	       7 / 4	 00:00:12,66	 00:00:12,17	 01:22:18,87	         DTM	           0	           0
           4	         349	      25 / 5	 00:00:12,74	 00:00:12,43	 01:22:20,97	 Gas Monkeys	           0	           0
           7	         361	      13 / 7	 00:00:13,37	 00:00:12,53	 01:22:21,60	D&T Motorsport	           0	           0
          14	         372	       2 / 2	 00:00:12,05	 00:00:11,75	 01:22:23,49	    DSCA K&Q	           0	           0
          15	         305	      69 / 3	 00:00:14,11	 00:00:12,88	 01:22:24,39	Gentlemen Drivers	           0	           0
          12	         346	      28 / 3	 00:00:12,53	 00:00:12,53	 01:22:24,66	Slotracefriends Juni	           0	           0
           5	         313	     61 / 13	 00:00:17,08	 00:00:13,00	 01:22:25,17	         H&B	           0	           0
          18	         354	      20 / 4	 00:00:13,07	 00:00:12,14	 01:22:25,94	DTM Les Fous	           0	           0
          16	         358	      16 / 1	 00:00:12,92	 00:00:12,26	 01:22:26,20	    Prospeed	           0	           0
           9	         359	      15 / 3	 00:00:13,60	 00:00:12,53	 01:22:26,73	Verschaeve Racing	           0	           0
           6	         326	     48 / 21	 00:00:20,06	 00:00:12,41	 01:22:29,97	S-Slot Racing	           0	           0
          11	         374	       0 / 0	 00:00:16,41	 00:00:12,09	 01:22:30,04	    DSCA G&G	           0	           0
           8	         308	      67 / 6	 00:00:18,15	 00:00:13,61	 01:22:30,29	Slipstream Rascals	           0	           0
           1	         371	       4 / 2	 00:00:12,97	 00:00:12,09	 01:22:31,12	Slotracefriends 1	           0	           0
          13	         349	      26 / 1	 00:00:15,58	 00:00:12,20	 01:22:33,65	PT Motorsport	           0	           0
           7	         362	      13 / 6	 00:00:13,18	 00:00:12,53	 01:22:34,77	D&T Motorsport	           0	           0
           3	         368	       7 / 4	 00:00:16,18	 00:00:12,17	 01:22:35,03	         DTM	           0	           0
          14	         373	       2 / 2	 00:00:12,05	 00:00:11,75	 01:22:35,76	    DSCA K&Q	           0	           0
           2	         279	     96 / 27	 00:02:28,54	 00:00:12,59	 01:22:37,41	Src Eindhoven 2.0	           0	           0
          12	         347	      28 / 3	 00:00:13,06	 00:00:12,53	 01:22:37,83	Slotracefriends Juni	           0	           0
           5	         314	     61 / 13	 00:00:13,79	 00:00:13,00	 01:22:38,94	         H&B	           0	           0
          18	         355	      20 / 4	 00:00:13,34	 00:00:12,14	 01:22:39,11	DTM Les Fous	           0	           0
          16	         359	      16 / 1	 00:00:12,97	 00:00:12,26	 01:22:39,37	    Prospeed	           0	           0
           4	         350	      25 / 6	 00:00:18,49	 00:00:12,43	 01:22:39,53	 Gas Monkeys	           0	           0
           9	         360	      15 / 3	 00:00:13,22	 00:00:12,53	 01:22:39,90	Verschaeve Racing	           0	           0
          15	         306	      69 / 3	 00:00:17,25	 00:00:12,88	 01:22:41,75	Gentlemen Drivers	           0	           0
          11	         375	       0 / 0	 00:00:12,94	 00:00:12,09	 01:22:43,21	    DSCA G&G	           0	           0
           1	         372	       4 / 2	 00:00:12,49	 00:00:12,09	 01:22:43,69	Slotracefriends 1	           0	           0
           6	         327	     49 / 21	 00:00:15,87	 00:00:12,41	 01:22:45,83	S-Slot Racing	           0	           0
           8	         309	      67 / 6	 00:00:15,31	 00:00:13,61	 01:22:45,85	Slipstream Rascals	           0	           0
          13	         350	      26 / 1	 00:00:12,92	 00:00:12,20	 01:22:46,52	PT Motorsport	           0	           0
          14	         374	       2 / 2	 00:00:12,43	 00:00:11,75	 01:22:48,02	    DSCA K&Q	           0	           0
           3	         369	       7 / 4	 00:00:15,93	 00:00:12,17	 01:22:50,89	         DTM	           0	           0
          12	         348	      28 / 3	 00:00:13,61	 00:00:12,53	 01:22:51,30	Slotracefriends Juni	           0	           0
           5	         315	     61 / 13	 00:00:13,54	 00:00:13,00	 01:22:52,70	         H&B	           0	           0
          18	         356	      20 / 4	 00:00:13,49	 00:00:12,14	 01:22:52,87	DTM Les Fous	           0	           0
           7	         363	      13 / 7	 00:00:18,07	 00:00:12,53	 01:22:53,02	D&T Motorsport	           0	           0
           9	         361	      14 / 2	 00:00:13,18	 00:00:12,53	 01:22:53,06	Verschaeve Racing	           0	           0
           4	         351	      25 / 6	 00:00:15,49	 00:00:12,43	 01:22:54,79	 Gas Monkeys	           0	           0
           2	         280	     96 / 27	 00:00:18,43	 00:00:12,59	 01:22:55,37	Src Eindhoven 2.0	           0	           0
          11	         376	       0 / 0	 00:00:13,06	 00:00:12,09	 01:22:56,07	    DSCA G&G	           0	           0
          15	         307	      70 / 3	 00:00:14,51	 00:00:12,88	 01:22:56,11	Gentlemen Drivers	           0	           0
           1	         373	       4 / 2	 00:00:12,71	 00:00:12,09	 01:22:56,55	Slotracefriends 1	           0	           0
          16	         360	      17 / 2	 00:00:17,89	 00:00:12,26	 01:22:57,02	    Prospeed	           0	           0
           6	         328	     49 / 21	 00:00:13,61	 00:00:12,41	 01:22:59,30	S-Slot Racing	           0	           0
          14	         375	       2 / 2	 00:00:12,38	 00:00:11,75	 01:23:00,29	    DSCA K&Q	           0	           0
           8	         310	      67 / 6	 00:00:14,72	 00:00:13,61	 01:23:00,51	Slipstream Rascals	           0	           0
          13	         351	      26 / 1	 00:00:13,63	 00:00:12,20	 01:23:00,58	PT Motorsport	           0	           0
           3	         370	       7 / 4	 00:00:12,50	 00:00:12,17	 01:23:03,46	         DTM	           0	           0
          12	         349	      28 / 3	 00:00:12,62	 00:00:12,53	 01:23:04,46	Slotracefriends Juni	           0	           0
           9	         362	      15 / 2	 00:00:13,30	 00:00:12,53	 01:23:06,53	Verschaeve Racing	           0	           0
           7	         364	      13 / 7	 00:00:14,20	 00:00:12,53	 01:23:07,09	D&T Motorsport	           0	           0
           4	         352	      25 / 5	 00:00:13,24	 00:00:12,43	 01:23:08,25	 Gas Monkeys	           0	           0
           1	         374	       3 / 2	 00:00:13,34	 00:00:12,09	 01:23:09,72	Slotracefriends 1	           0	           0
           5	         316	     61 / 13	 00:00:17,06	 00:00:13,00	 01:23:09,76	         H&B	           0	           0
          18	         357	      20 / 4	 00:00:17,22	 00:00:12,14	 01:23:09,93	DTM Les Fous	           0	           0
          16	         361	      16 / 2	 00:00:14,39	 00:00:12,26	 01:23:11,39	    Prospeed	           0	           0
          15	         308	      69 / 3	 00:00:15,88	 00:00:12,88	 01:23:11,98	Gentlemen Drivers	           0	           0
          11	         377	       0 / 0	 00:00:15,97	 00:00:12,09	 01:23:12,23	    DSCA G&G	           0	           0
           6	         329	     49 / 21	 00:00:13,09	 00:00:12,41	 01:23:12,46	S-Slot Racing	           0	           0
          14	         376	       2 / 2	 00:00:12,92	 00:00:11,75	 01:23:13,46	    DSCA K&Q	           0	           0
          13	         352	      26 / 1	 00:00:13,61	 00:00:12,20	 01:23:13,75	PT Motorsport	           0	           0
           2	         281	     97 / 28	 00:00:18,45	 00:00:12,59	 01:23:13,93	Src Eindhoven 2.0	           0	           0
           8	         311	      67 / 6	 00:00:14,78	 00:00:13,61	 01:23:15,18	Slipstream Rascals	           0	           0
           3	         371	       7 / 4	 00:00:12,32	 00:00:12,17	 01:23:15,73	         DTM	           0	           0
          12	         350	      28 / 3	 00:00:12,52	 00:00:12,52	 01:23:16,43	Slotracefriends Juni	           0	           0
           9	         363	      15 / 2	 00:00:12,85	 00:00:12,53	 01:23:19,10	Verschaeve Racing	           0	           0
           7	         365	      13 / 7	 00:00:13,40	 00:00:12,53	 01:23:20,55	D&T Motorsport	           0	           0
           4	         353	      25 / 5	 00:00:12,97	 00:00:12,43	 01:23:21,12	 Gas Monkeys	           0	           0
           1	         375	       3 / 2	 00:00:12,86	 00:00:12,09	 01:23:22,59	Slotracefriends 1	           0	           0
           5	         317	     61 / 13	 00:00:13,63	 00:00:13,00	 01:23:23,23	         H&B	           0	           0
          18	         358	      20 / 4	 00:00:13,82	 00:00:12,14	 01:23:23,70	DTM Les Fous	           0	           0
          11	         378	       0 / 0	 00:00:13,45	 00:00:12,09	 01:23:25,40	    DSCA G&G	           0	           0
           6	         330	     49 / 21	 00:00:13,61	 00:00:12,41	 01:23:25,93	S-Slot Racing	           0	           0
          14	         377	       2 / 2	 00:00:13,42	 00:00:11,75	 01:23:26,63	    DSCA K&Q	           0	           0
          15	         309	      70 / 3	 00:00:15,16	 00:00:12,88	 01:23:27,24	Gentlemen Drivers	           0	           0
          13	         353	      26 / 1	 00:00:13,70	 00:00:12,20	 01:23:27,52	PT Motorsport	           0	           0
          16	         362	      17 / 2	 00:00:16,12	 00:00:12,26	 01:23:27,55	    Prospeed	           0	           0
          12	         351	      28 / 3	 00:00:13,03	 00:00:12,52	 01:23:29,30	Slotracefriends Juni	           0	           0
           2	         282	     97 / 28	 00:00:17,06	 00:00:12,59	 01:23:30,68	Src Eindhoven 2.0	           0	           0
           3	         372	       7 / 4	 00:00:16,13	 00:00:12,17	 01:23:31,89	         DTM	           0	           0
           9	         364	      15 / 2	 00:00:13,09	 00:00:12,53	 01:23:32,26	Verschaeve Racing	           0	           0
           4	         354	      25 / 5	 00:00:12,97	 00:00:12,43	 01:23:33,99	 Gas Monkeys	           0	           0
           7	         366	      13 / 7	 00:00:13,46	 00:00:12,53	 01:23:34,02	D&T Motorsport	           0	           0
           1	         376	       3 / 2	 00:00:12,28	 00:00:12,09	 01:23:34,86	Slotracefriends 1	           0	           0
           8	         312	      67 / 6	 00:00:20,88	 00:00:13,61	 01:23:36,12	Slipstream Rascals	           0	           0
          11	         379	       0 / 0	 00:00:12,54	 00:00:12,09	 01:23:37,97	    DSCA G&G	           0	           0
           5	         318	     62 / 13	 00:00:16,04	 00:00:13,00	 01:23:39,39	         H&B	           0	           0
          14	         378	       2 / 2	 00:00:12,95	 00:00:11,75	 01:23:39,80	    DSCA K&Q	           0	           0
          13	         354	      26 / 1	 00:00:13,76	 00:00:12,20	 01:23:41,28	PT Motorsport	           0	           0
          15	         310	      70 / 3	 00:00:14,33	 00:00:12,88	 01:23:41,60	Gentlemen Drivers	           0	           0
          16	         363	      17 / 2	 00:00:14,17	 00:00:12,26	 01:23:41,61	    Prospeed	           0	           0
          12	         352	      28 / 3	 00:00:12,89	 00:00:12,52	 01:23:42,17	Slotracefriends Juni	           0	           0
          18	         359	      21 / 5	 00:00:18,85	 00:00:12,14	 01:23:42,55	DTM Les Fous	           0	           0
           6	         331	     49 / 22	 00:00:16,93	 00:00:12,41	 01:23:42,99	S-Slot Racing	           0	           0
           3	         373	       7 / 4	 00:00:12,46	 00:00:12,17	 01:23:44,15	         DTM	           0	           0
           2	         283	     97 / 28	 00:00:13,32	 00:00:12,59	 01:23:45,04	Src Eindhoven 2.0	           0	           0
           9	         365	      15 / 2	 00:00:12,83	 00:00:12,53	 01:23:45,13	Verschaeve Racing	           0	           0
           4	         355	      25 / 5	 00:00:13,07	 00:00:12,43	 01:23:47,16	 Gas Monkeys	           0	           0
           1	         377	       3 / 2	 00:00:12,53	 00:00:12,09	 01:23:47,43	Slotracefriends 1	           0	           0
          11	         380	       0 / 0	 00:00:12,85	 00:00:12,09	 01:23:50,84	    DSCA G&G	           0	           0
           8	         313	      68 / 6	 00:00:15,91	 00:00:13,61	 01:23:51,99	Slipstream Rascals	           0	           0
          14	         379	       2 / 2	 00:00:12,38	 00:00:11,75	 01:23:52,06	    DSCA K&Q	           0	           0
           5	         319	     62 / 13	 00:00:13,82	 00:00:13,00	 01:23:53,15	         H&B	           0	           0
          13	         355	      26 / 1	 00:00:13,78	 00:00:12,20	 01:23:55,05	PT Motorsport	           0	           0
          12	         353	      28 / 3	 00:00:13,79	 00:00:12,52	 01:23:55,94	Slotracefriends Juni	           0	           0
          15	         311	      70 / 3	 00:00:14,32	 00:00:12,88	 01:23:55,97	Gentlemen Drivers	           0	           0
           2	         284	     97 / 28	 00:00:13,04	 00:00:12,59	 01:23:57,01	Src Eindhoven 2.0	           0	           0
           3	         374	       7 / 4	 00:00:13,18	 00:00:12,17	 01:23:57,32	         DTM	           0	           0
           9	         366	      15 / 1	 00:00:12,70	 00:00:12,53	 01:23:57,70	Verschaeve Racing	           0	           0
          18	         360	      21 / 4	 00:00:15,70	 00:00:12,14	 01:23:58,11	DTM Les Fous	           0	           0
          16	         364	      17 / 3	 00:00:17,48	 00:00:12,26	 01:23:59,27	    Prospeed	           0	           0
           1	         378	       3 / 2	 00:00:12,34	 00:00:12,09	 01:23:59,70	Slotracefriends 1	           0	           0
           4	         356	      25 / 5	 00:00:12,97	 00:00:12,43	 01:24:00,02	 Gas Monkeys	           0	           0
           6	         332	     49 / 22	 00:00:17,66	 00:00:12,41	 01:24:00,64	S-Slot Racing	           0	           0
          11	         381	       0 / 0	 00:00:12,73	 00:00:12,09	 01:24:03,71	    DSCA G&G	           0	           0
           7	         367	      15 / 8	 00:00:29,97	 00:00:12,53	 01:24:03,95	D&T Motorsport	           0	           0
           8	         314	      68 / 6	 00:00:15,47	 00:00:13,61	 01:24:07,25	Slipstream Rascals	           0	           0
           5	         320	     62 / 13	 00:00:14,44	 00:00:13,00	 01:24:07,52	         H&B	           0	           0
          13	         356	      26 / 1	 00:00:12,89	 00:00:12,20	 01:24:07,92	PT Motorsport	           0	           0
          14	         380	       2 / 2	 00:00:16,03	 00:00:11,75	 01:24:07,93	    DSCA K&Q	           0	           0
          12	         354	      28 / 3	 00:00:13,42	 00:00:12,52	 01:24:09,40	Slotracefriends Juni	           0	           0
           2	         285	     97 / 27	 00:00:13,27	 00:00:12,59	 01:24:10,18	Src Eindhoven 2.0	           0	           0
           3	         375	       7 / 4	 00:00:12,98	 00:00:12,17	 01:24:10,19	         DTM	           0	           0
           9	         367	      15 / 1	 00:00:13,06	 00:00:12,53	 01:24:10,87	Verschaeve Racing	           0	           0
          16	         365	      17 / 3	 00:00:13,32	 00:00:12,26	 01:24:12,43	    Prospeed	           0	           0
          18	         361	      21 / 5	 00:00:14,27	 00:00:12,14	 01:24:12,47	DTM Les Fous	           0	           0
           1	         379	       3 / 2	 00:00:12,77	 00:00:12,09	 01:24:12,56	Slotracefriends 1	           0	           0
          15	         312	      70 / 3	 00:00:17,89	 00:00:12,88	 01:24:13,62	Gentlemen Drivers	           0	           0
           6	         333	     49 / 22	 00:00:13,49	 00:00:12,41	 01:24:14,11	S-Slot Racing	           0	           0
           4	         357	      25 / 5	 00:00:16,19	 00:00:12,43	 01:24:16,18	 Gas Monkeys	           0	           0
           7	         368	      14 / 8	 00:00:13,16	 00:00:12,53	 01:24:16,81	D&T Motorsport	           0	           0
          11	         382	       0 / 0	 00:00:13,04	 00:00:12,09	 01:24:16,87	    DSCA G&G	           0	           0
           5	         321	     62 / 13	 00:00:13,88	 00:00:13,00	 01:24:21,28	         H&B	           0	           0
          14	         381	       2 / 2	 00:00:13,43	 00:00:11,75	 01:24:21,39	    DSCA K&Q	           0	           0
          12	         355	      28 / 2	 00:00:12,77	 00:00:12,52	 01:24:22,27	Slotracefriends Juni	           0	           0
           8	         315	      68 / 7	 00:00:15,07	 00:00:13,61	 01:24:22,51	Slipstream Rascals	           0	           0
           3	         376	       7 / 4	 00:00:13,00	 00:00:12,17	 01:24:23,36	         DTM	           0	           0
           9	         368	      15 / 1	 00:00:13,01	 00:00:12,53	 01:24:23,74	Verschaeve Racing	           0	           0
           1	         380	       3 / 2	 00:00:12,83	 00:00:12,09	 01:24:25,13	Slotracefriends 1	           0	           0
          16	         366	      17 / 3	 00:00:13,44	 00:00:12,26	 01:24:25,90	    Prospeed	           0	           0
          18	         362	      21 / 5	 00:00:14,08	 00:00:12,14	 01:24:26,54	DTM Les Fous	           0	           0
          13	         357	      26 / 1	 00:00:18,97	 00:00:12,20	 01:24:26,77	PT Motorsport	           0	           0
           6	         334	     49 / 22	 00:00:13,00	 00:00:12,41	 01:24:26,98	S-Slot Racing	           0	           0
           2	         286	     97 / 27	 00:00:16,99	 00:00:12,59	 01:24:27,24	Src Eindhoven 2.0	           0	           0
          15	         313	      70 / 3	 00:00:14,32	 00:00:12,88	 01:24:27,99	Gentlemen Drivers	           0	           0
           4	         358	      25 / 5	 00:00:12,67	 00:00:12,43	 01:24:28,75	 Gas Monkeys	           0	           0
          11	         383	       0 / 0	 00:00:12,94	 00:00:12,09	 01:24:29,44	    DSCA G&G	           0	           0
           7	         369	      15 / 8	 00:00:13,15	 00:00:12,53	 01:24:29,98	D&T Motorsport	           0	           0
          14	         382	       2 / 2	 00:00:12,92	 00:00:11,75	 01:24:34,26	    DSCA K&Q	           0	           0
          12	         356	      28 / 2	 00:00:13,00	 00:00:12,52	 01:24:35,14	Slotracefriends Juni	           0	           0
           5	         322	     62 / 13	 00:00:13,90	 00:00:13,00	 01:24:35,65	         H&B	           0	           0
           3	         377	       7 / 4	 00:00:13,06	 00:00:12,17	 01:24:36,22	         DTM	           0	           0
           8	         316	      68 / 7	 00:00:14,81	 00:00:13,61	 01:24:37,17	Slipstream Rascals	           0	           0
           9	         369	      15 / 1	 00:00:13,27	 00:00:12,53	 01:24:37,20	Verschaeve Racing	           0	           0
           1	         381	       3 / 2	 00:00:12,14	 00:00:12,09	 01:24:37,40	Slotracefriends 1	           0	           0
          16	         367	      17 / 3	 00:00:12,89	 00:00:12,26	 01:24:38,77	    Prospeed	           0	           0
           6	         335	     49 / 22	 00:00:13,00	 00:00:12,41	 01:24:39,85	S-Slot Racing	           0	           0
          18	         363	      21 / 5	 00:00:13,97	 00:00:12,14	 01:24:40,30	DTM Les Fous	           0	           0
          13	         358	      26 / 1	 00:00:13,69	 00:00:12,20	 01:24:40,53	PT Motorsport	           0	           0
           2	         287	     97 / 27	 00:00:13,46	 00:00:12,59	 01:24:41,00	Src Eindhoven 2.0	           0	           0
           4	         359	      25 / 5	 00:00:12,85	 00:00:12,43	 01:24:41,62	 Gas Monkeys	           0	           0
          15	         314	      70 / 3	 00:00:14,03	 00:00:12,88	 01:24:42,05	Gentlemen Drivers	           0	           0
          11	         384	       0 / 0	 00:00:12,68	 00:00:12,09	 01:24:42,31	    DSCA G&G	           0	           0
           7	         370	      15 / 8	 00:00:13,06	 00:00:12,53	 01:24:43,15	D&T Motorsport	           0	           0
          14	         383	       2 / 2	 00:00:12,11	 00:00:11,75	 01:24:46,53	    DSCA K&Q	           0	           0
          12	         357	      28 / 2	 00:00:12,86	 00:00:12,52	 01:24:48,30	Slotracefriends Juni	           0	           0
           3	         378	       7 / 4	 00:00:12,56	 00:00:12,17	 01:24:48,79	         DTM	           0	           0
           5	         323	     62 / 13	 00:00:13,90	 00:00:13,00	 01:24:49,11	         H&B	           0	           0
           1	         382	       3 / 2	 00:00:12,38	 00:00:12,09	 01:24:49,67	Slotracefriends 1	           0	           0
           9	         370	      15 / 1	 00:00:13,12	 00:00:12,53	 01:24:50,07	Verschaeve Racing	           0	           0
           8	         317	      68 / 7	 00:00:14,41	 00:00:13,61	 01:24:51,54	Slipstream Rascals	           0	           0
           6	         336	     49 / 22	 00:00:12,56	 00:00:12,41	 01:24:52,41	S-Slot Racing	           0	           0
          13	         359	      26 / 1	 00:00:13,88	 00:00:12,20	 01:24:54,30	PT Motorsport	           0	           0
          18	         364	      21 / 4	 00:00:13,90	 00:00:12,14	 01:24:54,37	DTM Les Fous	           0	           0
           4	         360	      25 / 5	 00:00:12,89	 00:00:12,43	 01:24:54,49	 Gas Monkeys	           0	           0
          11	         385	       0 / 0	 00:00:12,58	 00:00:12,09	 01:24:54,88	    DSCA G&G	           0	           0
          16	         368	      18 / 3	 00:00:16,42	 00:00:12,26	 01:24:55,23	    Prospeed	           0	           0
           7	         371	      15 / 8	 00:00:12,88	 00:00:12,53	 01:24:56,01	D&T Motorsport	           0	           0
          15	         315	      71 / 3	 00:00:14,14	 00:00:12,88	 01:24:56,11	Gentlemen Drivers	           0	           0
           2	         288	     98 / 28	 00:00:17,10	 00:00:12,59	 01:24:58,06	Src Eindhoven 2.0	           0	           0
          14	         384	       2 / 2	 00:00:11,92	 00:00:11,75	 01:24:58,20	    DSCA K&Q	           0	           0
          12	         358	      28 / 2	 00:00:12,82	 00:00:12,52	 01:25:00,87	Slotracefriends Juni	           0	           0
           3	         379	       7 / 4	 00:00:13,30	 00:00:12,17	 01:25:02,26	         DTM	           0	           0
           5	         324	     62 / 13	 00:00:13,70	 00:00:13,00	 01:25:02,88	         H&B	           0	           0
           9	         371	      15 / 1	 00:00:12,83	 00:00:12,53	 01:25:02,94	Verschaeve Racing	           0	           0
           6	         337	     49 / 22	 00:00:12,61	 00:00:12,41	 01:25:04,98	S-Slot Racing	           0	           0
           1	         383	       3 / 2	 00:00:15,81	 00:00:12,09	 01:25:05,53	Slotracefriends 1	           0	           0
          11	         386	       0 / 0	 00:00:12,83	 00:00:12,09	 01:25:07,45	    DSCA G&G	           0	           0
          18	         365	      22 / 4	 00:00:14,02	 00:00:12,14	 01:25:08,13	DTM Les Fous	           0	           0
          13	         360	      27 / 1	 00:00:14,03	 00:00:12,20	 01:25:08,36	PT Motorsport	           0	           0
           4	         361	      26 / 5	 00:00:13,91	 00:00:12,43	 01:25:08,55	 Gas Monkeys	           0	           0
          16	         369	      18 / 3	 00:00:13,42	 00:00:12,26	 01:25:08,69	    Prospeed	           0	           0
           7	         372	      15 / 8	 00:00:12,94	 00:00:12,53	 01:25:08,88	D&T Motorsport	           0	           0
          15	         316	      71 / 2	 00:00:14,38	 00:00:12,88	 01:25:10,48	Gentlemen Drivers	           0	           0
